audiofile,tempo,danceability,instrumentalvoice,style,arousal,valence
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2E/2ESzqWZCyEayeAGz9iM85r.mp3,99.89739990234376,1.8096392154693604,voice,Hip Hop---Britcore,4.7292137,5.681014
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/5d/5dXCkj7h7B1Hg4MwTHcixd.mp3,117.77247619628906,1.0434118509292605,instrumental,Electronic---Ambient,4.161641,3.4087572
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6L/6LmVXe1TJKtldjxr5klYZH.mp3,122.21728515625,0.9975292086601256,instrumental,Classical---Neo-Classical,4.3632436,3.1668894
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6L/6L2Rz8YuxjT4FXYBePfAYC.mp3,130.0861053466797,1.925590991973877,voice,Hip Hop---Trap,4.166653,4.543376
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/79/79JVBf1QVEmz1Tg9gjVVs1.mp3,118.48454284667967,1.0606157779693604,instrumental,Electronic---Ambient,4.5078073,3.8322597
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1p/1p0Nm0iLSJnSv1hSG3ef3H.mp3,112.79238891601562,1.558593511581421,voice,Non-Music---Comedy,5.320791,5.938464
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/4e/4esEKIxsmfIJX7x6TWWyBM.mp3,86.00613403320312,0.9958317875862122,voice,Rock---Pop Rock,4.649471,5.5103326
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7H/7HxLP7iaWFYTKDNKvr4fD0.mp3,129.87257385253906,1.3727521896362305,voice,Funk / Soul---Soul,5.3248906,4.854021
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7H/7H881krNfbDK6IgOp3mApQ.mp3,161.4989776611328,1.8376500606536863,voice,Pop---J-pop,6.355368,7.7065134
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7H/7H0OGMGItt55qlc8wojmfp.mp3,122.0768814086914,2.125380516052246,voice,Electronic---House,5.797667,5.6470265
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7H/7Hxxa02K1XePlWZ7g52lkq.mp3,91.91072082519533,1.0626381635665894,instrumental,Classical---Baroque,4.591278,3.772684
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/19/19xT2ZheQ0p2EiG2CUKfwI.mp3,144.02061462402344,1.4853826761245728,voice,Rock---Hard Rock,6.295742,6.7709045
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3Z/3ZSYNGvxYEHFEcTipgMFVQ.mp3,88.88560485839844,1.0704447031021118,voice,Rock---Pop Rock,6.061507,6.1247077
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7s/7seRq8qoJ9azBAwuQ6ugP3.mp3,178.20587158203125,1.3038791418075562,instrumental,Electronic---Ambient,2.5959907,3.270761
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7s/7s9wsvRKu4hdAFoYEJUNvj.mp3,84.37895202636719,1.2682137489318848,voice,Hip Hop---Crunk,4.917563,5.154194
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3X/3X2YvcNbrtH735EOwChG8e.mp3,95.96976470947266,0.9102290272712708,instrumental,Classical---Contemporary,4.171788,3.073974
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3X/3XQ7y4OEi3DiVXu1LglrFy.mp3,144.23390197753906,1.2704111337661743,voice,Rock---Beat,5.786351,6.2437983
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3b/3bFH8VSeqdR5CgjfMuTn1i.mp3,110.5091323852539,1.2751978635787964,voice,Rock---Alternative Rock,5.6202235,6.399156
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/0b/0b96KagANVRsQmnfIDZC8B.mp3,89.8778076171875,2.400154829025269,voice,Rock---Punk,4.387734,5.460349
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2H/2H2D2WpopERgoEfIkY9ORD.mp3,81.17593383789062,1.3553603887557983,voice,Non-Music---Field Recording,3.895769,6.2650356
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/24/24CgRlkF8APt5FbFMghVqJ.mp3,82.47642517089844,1.329123854637146,voice,Hip Hop---Conscious,3.9616172,5.8983064
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6X/6XQPsM0h33SehmmqhXwOdr.mp3,134.84042358398438,1.6148743629455566,voice,Rock---Heavy Metal,4.9167933,7.011511
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6X/6XxFE6bBycddGK0maWn0Pa.mp3,128.41513061523438,0.9241265654563904,voice,Funk / Soul---Neo Soul,4.2249675,5.4002013
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1u/1uRtG7lm38xLjaOmhIWjZP.mp3,119.860107421875,1.2362749576568604,voice,Hip Hop---Trap,4.8429856,5.0144043
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/74/74NcNFBbejuuvppBVGs4tC.mp3,84.03987121582031,1.3646093606948853,voice,Hip Hop---Trap,5.8353724,6.373723
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7M/7M0laDkrh8qi36uwV3jLEd.mp3,101.9397201538086,1.863435864448548,voice,Electronic---Synth-pop,5.678023,5.379216
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/08/08cgsX0MIjWZpNrp4lVdZ5.mp3,109.2517547607422,1.1465097665786743,instrumental,Rock---Indie Rock,4.9082155,4.6293426
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/08/08SjoqeUXc3uub4tyzMdP0.mp3,123.48987579345705,1.4014313220977783,voice,Folk_ World_ & Country---Folk,5.771496,5.98305
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/5X/5XBWPJnBGkz7ZEN5uC65cN.mp3,95.53030395507812,1.2210373878479004,voice,Funk / Soul---Gospel,5.712364,5.831212
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1K/1KE4hMfaP8iq2cNmHcNuIU.mp3,99.4338150024414,1.3206461668014526,voice,Hip Hop---Trap,4.946013,6.034695
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/62/627eH0KWmOmRrXqcPYpCxE.mp3,112.56103515625,1.119019865989685,voice,Hip Hop---Gangsta,4.5882254,5.996382
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/0D/0DKYw8UjsmYsq25NCZk820.mp3,172.26560974121094,1.4086536169052124,voice,Funk / Soul---Gospel,5.4254622,6.270354
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7i/7iuH1C3BSAwclCUjLIMjDs.mp3,122.83745574951172,0.861835777759552,voice,Rock---Heavy Metal,3.658887,5.8880954
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3s/3s50V6B7k5HeXCAHMmfhVA.mp3,123.67829895019533,1.6371662616729736,instrumental,Folk_ World_ & Country---Folk,6.446306,5.503425
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1Y/1YRk4YaqtzfFwlTexhmCTT.mp3,135.04342651367188,1.2642507553100586,voice,Hip Hop---Gangsta,3.790251,5.5165696
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2U/2USgoSJpFOeCLxuEqvlt9A.mp3,117.35572814941406,1.2343292236328125,voice,Electronic---Disco,5.4810677,5.4811964
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6x/6xsW2a8hcDGVuU4wjNVtg3.mp3,96.69989013671876,1.7728627920150757,voice,Latin---Reggaeton,5.807537,6.831369
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/5Q/5QWP97LWAUvw96vpU1xxp8.mp3,154.59400939941406,1.3202494382858276,instrumental,Electronic---Hardcore,5.0342073,7.214664
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2x/2xLUmRarpVTEIVoxDPIr9j.mp3,133.00596618652344,0.8733739256858826,voice,Folk_ World_ & Country---Gospel,4.3595243,4.1043673
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2i/2ie1f44aVVgGQnfSSHATha.mp3,120.51638793945312,1.39176607131958,voice,Electronic---Freestyle,6.634902,6.3482065
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/5q/5qgDFHZkVPsytCtw27JSM3.mp3,86.10493469238281,1.447106122970581,instrumental,Electronic---Drum n Bass,5.6660643,6.537148
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/5q/5qyq1H5OPMlfuvZQ1wQNo7.mp3,95.01270294189452,1.0360671281814575,voice,Funk / Soul---Soul,5.7368073,5.425847
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7K/7KLP8gfexff64tfhIorJHm.mp3,178.2058563232422,1.3688915967941284,voice,Electronic---Disco Polo,5.3486853,5.9067473
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7K/7K7QcHK7kRY8xLiFofWeZX.mp3,128.0328369140625,1.1176118850708008,voice,Electronic---Trance,5.055269,6.9876475
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/26/26yvlxKTtN2u3mpbl6AIeI.mp3,129.81991577148438,1.4958604574203491,voice,Hip Hop---Cloud Rap,4.889683,5.242367
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2N/2NR2ln15hFP2R2qJat0xYH.mp3,99.8923797607422,1.606160044670105,voice,Hip Hop---Horrorcore,5.121563,6.037338
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3Q/3QmxRuYS1FZQpRZ7Am5lbV.mp3,84.9679183959961,1.596215844154358,voice,Hip Hop---Gangsta,5.016838,6.3614907
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/78/78s0GRoZv0yDeYfLGhsSAC.mp3,117.67864227294922,1.01429545879364,instrumental,Classical---Neo-Classical,4.181998,3.2002313
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3e/3e4URi688P3hHRQCPTGDix.mp3,100.55194091796876,1.171088933944702,voice,Rock---Doom Metal,4.0984187,6.433909
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1z/1zwK25mlpPlJDqEZ6ql6bD.mp3,131.3770751953125,1.866688132286072,voice,Pop---Ballad,5.4611907,6.2495837
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2M/2M7IvQVCs1Mq5qsQuXj1u3.mp3,115.2404327392578,0.8146367073059082,instrumental,Electronic---Experimental,3.6201713,3.060883
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/64/648v7EkIkhPLFd1m5i2o7o.mp3,110.06219482421876,2.103422880172729,voice,Rock---Indie Rock,5.7324266,6.2715125
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1U/1USMdC7nar8q3EoQowNhqc.mp3,116.91880798339844,1.1424182653427124,voice,Rock---Alternative Rock,4.8615785,5.088421
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1U/1UseeeQtmzhBVLG41JYBX0.mp3,131.8173370361328,1.4864888191223145,voice,Rock---Alternative Rock,4.9335923,7.033183
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2K/2KQ3qohGo1FPQz7iOT6Jel.mp3,90.7998504638672,1.6545997858047483,voice,Hip Hop---Boom Bap,4.874243,6.16959
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6K/6KASJvD9czyEmCmVdSYuMz.mp3,122.49661254882812,1.2847164869308472,voice,Electronic---Tech House,5.5080943,6.693924
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1O/1OhGTdAFnz3PCnKuMOsw34.mp3,119.9440689086914,1.292904019355774,voice,Pop---Ballad,6.2430196,5.4548397
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6p/6pVuaoVoLIUeG3Yl5ygAsJ.mp3,114.49654388427734,0.9597808122634888,instrumental,Stage & Screen---Soundtrack,4.7014866,4.297869
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1v/1v0jVQ5AzB7YsyhP3bZwyK.mp3,78.71045684814453,1.3830064535140991,voice,Pop---K-pop,5.6405926,6.5276933
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/72/72ahyckBJfTigJCFCviVN7.mp3,115.42547607421876,1.1980317831039429,voice,Rock---Pop Rock,5.6935706,6.221134
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/0r/0rbBliLgUiiuZBLAOf2gQb.mp3,146.83938598632812,1.411720633506775,voice,Hip Hop---Cloud Rap,5.379828,6.042418
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/0I/0ISNpiBs8fU9zUr8h6Jn3q.mp3,156.42788696289062,1.4769185781478882,voice,Reggae---Reggae,5.8580666,5.682639
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2T/2T8ElmJ1PTm1CIrFndAO1o.mp3,172.26556396484375,1.5582973957061768,voice,Rock---Pop Rock,6.6774797,6.369801
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7d/7ddCej9llJ7YRo1uGvM0uk.mp3,129.99974060058594,1.2066625356674194,instrumental,Rock---Pop Rock,6.35627,6.658029
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7x/7xYhi9aBdlNGM7SXSeXc6n.mp3,166.28860473632812,1.509854078292847,voice,Pop---J-pop,5.9063554,6.595669
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/25/25t9eZSLWjXXHSfxEIAILV.mp3,172.26559448242188,1.914324402809143,instrumental,Rock---Punk,5.0745826,7.0076103
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/25/25nJJWQ61Vb87btGnZZmAZ.mp3,77.9858169555664,1.3618898391723633,voice,Rock---Pop Rock,5.792684,5.988058
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2S/2SH02yyxpUdX4fwK6oVdSN.mp3,80.22200012207031,1.273717999458313,voice,Hip Hop---Gangsta,5.238478,6.4081182
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2S/2SgnUMXxiW3iK6gaBGupNT.mp3,97.95614624023438,1.1861510276794434,voice,Hip Hop---Trap,4.5903664,5.55624
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/65/65x8PLeBCisLJVSibyXemB.mp3,129.8092803955078,1.2287002801895142,voice,Pop---Ballad,6.1170125,5.2961526
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/65/65wWFPx0DUi1QvRDAXxPsD.mp3,136.15121459960938,1.1821231842041016,voice,Rock---Indie Rock,5.6208477,5.778811
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/65/65cJKRV6GGTiae2tLhPoqy.mp3,126.10945129394533,5.222835540771484,instrumental,Electronic---Techno,5.165201,5.173951
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/65/654o08YY0QsSeuSzsSAhLd.mp3,151.4749755859375,2.0467405319213867,voice,Latin---MPB,5.952971,5.7484818
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/66/66VgKj7KI43COUDtcdG0Hs.mp3,123.98548889160156,1.330674409866333,voice,Electronic---House,5.303599,5.772562
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/66/66ZgouCV8yVnEWI59rWU0U.mp3,106.78572082519533,1.6510577201843262,voice,Folk_ World_ & Country---Soukous,5.694902,6.4720454
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1I/1I0oWAoXKhCp9VgLeuU9l0.mp3,131.8455047607422,1.10991632938385,voice,Rock---Hard Rock,4.2880025,6.28576
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2d/2dFUtZtpWydAU4QMmUOK47.mp3,87.6103286743164,1.587599754333496,instrumental,Electronic---Experimental,3.3928206,3.746419
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2d/2djMNJTHXQAw41xIXDRwbH.mp3,127.97940826416016,0.9692128300666808,instrumental,Electronic---Trance,5.960826,6.0100546
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2d/2dLpXUd0UQVQeL3CtMIvjN.mp3,172.26556396484375,1.3935537338256836,voice,Rock---Punk,5.740874,6.018537
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1W/1W1J7KDVjqgyjtOCUbFJPy.mp3,117.07099151611328,0.95935720205307,instrumental,Classical---Impressionist,4.2299953,3.3240526
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/4v/4vCT9lgL9oUx9ub36ei7Xq.mp3,92.0340576171875,1.514644742012024,voice,Electronic---Experimental,4.6405215,4.9251924
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/4v/4vPGhE7De92mTLpMgVuYPY.mp3,147.19381713867188,0.9009117484092712,voice,Non-Music---Field Recording,3.9892285,4.450829
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7I/7I1mNo3it2ybgWTm4prDtC.mp3,95.31645965576172,1.4942036867141724,voice,Latin---Reggaeton,4.8839707,6.5286956
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/0d/0dD4wVr3Sw1LMXzabSoRnk.mp3,107.39029693603516,1.2512686252593994,instrumental,Jazz---Contemporary Jazz,5.9020996,5.113255
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3D/3Do95RPMT01nDcD3h4wskq.mp3,92.80982208251952,1.0049471855163574,voice,Pop---Ballad,4.555582,3.7975821
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/4O/4Op0BreuFXfwTLTStQAeXE.mp3,83.76429748535156,1.4212857484817505,instrumental,Electronic---Juke,4.884342,5.8779616
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/4L/4LcogSQgiNo6rtCG70emJj.mp3,164.8998260498047,1.2232460975646973,instrumental,Jazz---Jazz-Funk,4.9166813,4.1842566
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/5w/5wXe2rFdSB4refVXbsrVlf.mp3,117.95262145996094,1.2127548456192017,voice,Electronic---Synth-pop,6.2817564,6.624412
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6v/6v64mI2GeVgmSNUCmMgigY.mp3,117.9175796508789,1.0871490240097046,voice,Pop---Chanson,5.960268,5.396053
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/4Z/4Z8BUPDK5p8GPYNfZVCnp6.mp3,87.98661804199219,1.7715824842453003,voice,Electronic---Trip Hop,5.113473,4.4382086
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7k/7kWD5fzU9Pkux4TQ5V5F3S.mp3,113.1486358642578,1.255781173706055,voice,Pop---Vocal,5.600281,5.0946894
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7k/7kyU6MNIbBtisRFDtgyj5l.mp3,92.88556671142578,1.5399032831192017,voice,Latin---Cumbia,5.4458585,5.1822133
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1r/1rf9y94TVjafZRqnby7fa6.mp3,142.77586364746094,1.536978244781494,voice,Latin---Vallenato,5.9705315,5.4401617
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/67/67xBtV07CC73eFw7z5oCvU.mp3,161.59727478027344,1.1866588592529297,voice,Funk / Soul---Neo Soul,5.264056,5.8148866
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6C/6CQQ7gxYlnZ2TT9970JT32.mp3,82.87092590332031,1.5779645442962646,instrumental,Rock---Heavy Metal,5.51913,6.8903313
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/6s/6spntYIau8mjcM8EkPDhJc.mp3,153.05384826660156,1.0610162019729614,voice,Pop---J-pop,5.4606385,6.9940805
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3q/3qD4TDMvt7GRQSV4XneijK.mp3,119.07727813720705,1.2327617406845093,voice,Rock---Pop Rock,5.4655585,6.038047
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3G/3GSNF83nlwALecPwGjkYFs.mp3,140.13729858398438,3.7530338764190674,instrumental,Electronic---Techno,5.0426664,7.592298
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2l/2lS8DD2N4EN7qWAwcgPiiY.mp3,99.95423126220705,1.4868364334106443,voice,Hip Hop---Bounce,4.846128,6.0719285
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2u/2uv4nNJfQsqrf9yOguKL8c.mp3,136.96632385253906,1.5361984968185425,voice,Rock---Pop Rock,5.9455943,6.225525
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/40/405OAUmpnD0k9VGhFUnqyt.mp3,99.70986938476562,1.139790415763855,voice,Non-Music---Spoken Word,5.519062,5.0714417
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7e/7exPy55K1jVL4Q0OzBxdJN.mp3,90.06991577148438,1.1765544414520264,voice,Non-Music---Audiobook,5.081629,5.44047
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7e/7ee1XJ3HLRNYTE6HfPQjWJ.mp3,84.9978256225586,1.4272030591964722,voice,Hip Hop---Trap,4.6226597,5.7402177
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3r/3r1G7FtH926FlfxkusV2aN.mp3,83.3739242553711,1.4936095476150513,voice,Rock---Punk,6.5665765,6.337766
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/3r/3rgPqfMvPmZrUHQuVHFbEb.mp3,150.60313415527344,1.6094117164611816,voice,Rock---Power Metal,3.8649263,6.729941
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/4D/4DO6kxGuh0rWoZSZgL0e6V.mp3,128.42808532714844,1.8012073040008545,voice,Electronic---Electro,6.4811463,7.2446384
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/4D/4DXV7apbPN48Of3zewc1g4.mp3,129.2172088623047,1.3941043615341189,voice,Rock---Doo Wop,6.8957763,6.5732875
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/7m/7m7vqt0dQ3HXHSzLPMlFg3.mp3,161.73052978515625,0.9818570017814636,voice,Electronic---Tropical House,5.4333625,5.9095583
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/1e/1eVXJojpHYAirkDMhQMphG.mp3,154.89642333984375,1.3159904479980469,voice,Rock---Black Metal,0.83016485,4.003469
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.005/2r/2rqJLxHgKfMBOc3RzyZqFx.mp3,101.6004867553711,1.015684723854065,voice,Electronic---Synth-pop,5.2393284,5.866804
